accuracy,racers_num,wpm,time,game_num,points
0.98,5,134.73,2021-11-30T16:36:39Z,8147,217.82
0.98,4,134.01,2021-11-30T16:35:42Z,8146,98.27
0.97,4,129.2,2021-11-30T16:35:03Z,8145,120.59
0.98,5,144.22,2021-11-30T16:34:22Z,8144,163.45
0.96,2,107.03,2021-11-30T16:33:41Z,8143,58.87
0.98,5,143.21,2021-11-30T16:33:08Z,8142,102.63
0.98,4,130.31,2021-11-30T16:32:32Z,8141,97.74
0.98,4,141.81,2021-11-30T16:31:44Z,8140,99.26
0.98,4,144.58,2021-11-30T16:31:10Z,8139,130.13
0.97,5,136.07,2021-11-30T16:30:31Z,8138,90.71
0.98,4,131.56,2021-11-30T16:30:03Z,8137,131.56
0.98,4,138.39,2021-11-30T16:29:22Z,8136,179.9
0.98,2,131.22,2021-11-30T16:28:30Z,8135,69.98
0.97,5,135.09,2021-11-30T16:28:00Z,8134,114.83
0.96,5,131.54,2021-11-30T16:27:23Z,8133,65.77
0.98,5,122.95,2021-11-29T21:47:11Z,8132,102.46
0.97,5,132.56,2021-11-29T21:46:27Z,8131,77.33
1,5,171.74,2021-11-29T19:47:33Z,8130,140.25
0.97,3,122.09,2021-11-29T19:46:10Z,8129,85.46
0.98,5,145.36,2021-11-29T19:45:24Z,8128,113.86
0.97,5,135.39,2021-11-29T19:44:33Z,8127,85.75
0.98,5,137.15,2021-11-29T19:44:04Z,8126,164.58
0.98,4,112.74,2021-11-29T19:43:17Z,8125,122.14
0.98,3,134.74,2021-11-29T19:42:27Z,8124,96.57
0.98,5,131.19,2021-11-29T19:42:00Z,8123,135.56
0.97,5,130.92,2021-11-29T19:41:17Z,8122,161.47
0.97,5,131.77,2021-11-29T19:40:25Z,8121,96.63
0.98,5,152.11,2021-11-29T19:39:53Z,8120,159.72
0.96,5,131.78,2021-11-29T19:39:16Z,8119,109.82
0.96,5,130.01,2021-11-29T19:38:35Z,8118,134.35
0.99,5,151.66,2021-11-29T19:37:51Z,8117,194.63
0.99,5,149.16,2021-11-29T19:37:07Z,8116,67.12
0.99,5,138.47,2021-11-29T19:36:43Z,8115,99.24
0.99,5,148.58,2021-11-29T19:36:13Z,8114,64.38
0.98,5,140.04,2021-11-29T19:35:25Z,8113,130.7
0.99,3,135.38,2021-11-29T19:34:32Z,8112,139.9
0.98,5,136.16,2021-11-29T19:33:48Z,8111,111.2
0.98,5,130.56,2021-11-29T19:33:08Z,8110,100.09
0.98,4,124.76,2021-11-29T19:32:26Z,8109,239.11
0.98,5,143.15,2021-11-29T19:31:20Z,8108,81.12
0.98,5,148.82,2021-11-29T19:30:47Z,8107,136.41
0.98,4,139.46,2021-11-29T19:28:45Z,8106,165.03
0.99,4,144.12,2021-11-29T05:47:36Z,8105,141.72
0.98,2,123.38,2021-11-29T05:47:00Z,8104,96.65
0.98,5,120.52,2021-11-29T05:46:18Z,8103,74.32
0.97,4,112.64,2021-11-29T02:33:11Z,8102,73.21
0.98,5,128.85,2021-11-28T17:11:05Z,8101,94.49
0.99,2,148.27,2021-11-28T01:00:05Z,8100,145.8
0.98,3,142.62,2021-11-27T23:47:53Z,8099,166.39
1,3,159.92,2021-11-27T23:43:00Z,8098,130.6
0.98,3,125.55,2021-11-27T23:42:23Z,8097,140.19
0.99,4,150.46,2021-11-27T23:40:56Z,8096,157.99
0.98,4,122.02,2021-11-27T23:40:20Z,8095,113.89
0.99,2,144.61,2021-11-27T23:38:38Z,8094,144.61
0.99,5,140.95,2021-11-27T23:37:02Z,8093,112.76
0.96,5,107.72,2021-11-27T23:36:06Z,8092,80.79
0.98,5,140.67,2021-11-27T23:35:16Z,8091,147.71
0.98,3,139.03,2021-11-27T23:33:55Z,8090,143.67
0.98,4,125.76,2021-11-27T23:33:17Z,8089,104.8
0.97,5,142.56,2021-11-27T23:32:35Z,8088,121.17
0.97,5,125.14,2021-11-27T23:31:57Z,8087,135.57
0.99,5,144.66,2021-11-27T23:30:53Z,8086,110.91
0.96,5,121.08,2021-11-27T23:30:27Z,8085,62.56
0.99,5,147.11,2021-11-27T23:29:52Z,8084,102.98
0.99,5,138.33,2021-11-27T23:29:13Z,8083,117.58
0.97,2,118.26,2021-11-27T23:28:36Z,8082,108.4
0.99,5,156.8,2021-11-27T23:27:10Z,8081,104.53
0.98,4,141.73,2021-11-27T23:26:39Z,8080,85.04
0.98,5,136.92,2021-11-27T23:25:53Z,8079,98.12
0.96,5,134.5,2021-11-27T23:25:11Z,8078,76.22
0.99,5,135.19,2021-11-27T23:24:45Z,8077,81.12
0.98,5,137.11,2021-11-27T23:24:14Z,8076,95.98
0.99,5,147.67,2021-11-27T23:23:37Z,8075,105.83
0.99,3,142.82,2021-11-27T23:23:07Z,8074,111.88
0.98,5,135.88,2021-11-27T23:22:33Z,8073,131.35
0.98,5,130.26,2021-11-27T23:21:50Z,8072,134.6
0.97,3,130.11,2021-11-27T23:21:02Z,8071,84.57
0.98,4,138.29,2021-11-27T23:20:29Z,8070,156.73
0.99,3,129.62,2021-11-27T23:19:37Z,8069,66.97
