accuracy,racers_num,wpm,time,game_num,points
0.98,5,91.63,2021-09-23T21:00:33Z,2586,48.87
0.99,5,79.09,2021-09-23T20:59:50Z,2585,71.18
0.98,5,79.49,2021-09-23T20:56:42Z,2584,64.92
0.99,5,89.94,2021-09-23T20:55:00Z,2583,88.44
1,5,89.2,2021-09-23T20:12:00Z,2582,66.9
0.98,4,68.96,2021-09-23T19:52:50Z,2581,64.36
0.99,5,94.16,2021-09-23T19:08:59Z,2580,134.97
0.99,4,76.44,2021-09-23T17:43:09Z,2579,53.51
0.98,4,75.89,2021-09-23T17:23:15Z,2578,74.63
0.99,5,79.89,2021-09-23T17:21:56Z,2577,39.94
0.99,5,85.15,2021-09-23T17:20:31Z,2576,87.98
0.99,5,87.23,2021-09-23T13:39:38Z,2575,74.14
0.99,5,91.74,2021-09-23T13:38:38Z,2574,77.98
0.99,5,91.88,2021-09-23T13:37:48Z,2573,62.78
0.99,5,96.62,2021-09-23T13:37:10Z,2572,91.79
0.98,5,86.54,2021-09-23T13:36:08Z,2571,69.23
0.99,5,78.12,2021-09-23T13:34:37Z,2570,106.76
0.99,5,96.38,2021-09-23T13:33:19Z,2569,61.04
0.98,5,92.29,2021-09-23T13:32:40Z,2568,58.45
0.97,5,73.03,2021-09-23T13:31:58Z,2567,46.26
1,4,91.57,2021-09-23T13:31:11Z,2566,48.84
0.99,5,91.04,2021-09-23T13:30:35Z,2565,100.14
1,4,93.74,2021-09-23T13:29:18Z,2564,109.37
1,5,101.65,2021-09-23T13:28:21Z,2563,55.91
0.98,4,79.55,2021-09-23T13:27:00Z,2562,96.79
0.99,5,88.48,2021-09-23T13:25:51Z,2561,54.56
0.99,5,81.94,2021-09-23T13:25:12Z,2560,122.91
0.99,5,88.32,2021-09-23T13:23:52Z,2559,88.32
1,5,93.83,2021-09-23T13:22:55Z,2558,73.5
0.98,5,79.49,2021-09-22T21:47:49Z,2557,74.2
1,5,81.6,2021-09-22T21:44:30Z,2556,46.24
0.98,5,81.86,2021-09-22T21:36:43Z,2555,91.41
1,5,82.57,2021-09-22T19:02:39Z,2554,67.43
0.97,5,72.41,2021-09-22T19:01:46Z,2553,56.72
0.99,5,92.37,2021-09-22T18:55:45Z,2552,124.71
0.99,5,81.37,2021-09-22T18:12:35Z,2551,47.47
0.99,5,92.39,2021-09-22T18:11:06Z,2550,83.15
1,5,98.98,2021-09-22T18:10:05Z,2549,39.59
0.99,5,87.72,2021-09-22T18:08:43Z,2548,116.96
0.98,5,79.23,2021-09-22T18:06:56Z,2547,118.85
1,5,96.52,2021-09-22T18:05:31Z,2546,62.74
0.99,5,83.36,2021-09-22T18:04:48Z,2545,93.09
0.99,5,80.26,2021-09-22T18:02:29Z,2544,42.81
1,4,98.47,2021-09-22T17:41:10Z,2543,72.21
0.99,5,76.66,2021-09-22T17:40:27Z,2542,76.66
0.99,5,85.27,2021-09-22T17:39:16Z,2541,123.64
1,5,101.14,2021-09-22T17:37:47Z,2540,77.54
1,5,86.7,2021-09-22T17:37:04Z,2539,62.13
0.99,5,85.11,2021-09-22T17:36:00Z,2538,69.51
1,5,87.09,2021-09-22T17:35:00Z,2537,45
0.98,4,79.33,2021-09-22T17:34:07Z,2536,78
0.99,5,85.74,2021-09-22T17:32:55Z,2535,91.46
0.99,5,84.26,2021-09-22T17:29:13Z,2534,56.17
1,5,92.03,2021-09-22T17:27:04Z,2533,47.55
0.98,4,82.25,2021-09-22T17:26:29Z,2532,123.37
1,5,71.94,2021-09-22T17:24:59Z,2531,61.15
0.98,4,86.98,2021-09-22T17:23:53Z,2530,82.63
0.99,5,89.38,2021-09-22T17:23:00Z,2529,74.48
0.98,5,80.89,2021-09-22T17:21:54Z,2528,56.62
0.98,4,84.42,2021-09-22T17:20:49Z,2527,75.98
0.98,5,74.92,2021-09-22T17:19:34Z,2526,48.7
0.99,5,92.06,2021-09-22T03:59:28Z,2525,65.98
0.99,4,84.22,2021-09-22T03:58:41Z,2524,40.71
0.99,5,83.99,2021-09-22T03:58:00Z,2523,69.99
0.99,5,93.47,2021-09-22T03:57:05Z,2522,96.59
0.97,5,86.32,2021-09-22T03:56:06Z,2521,77.69
0.99,5,87.05,2021-09-22T03:55:14Z,2520,71.09
1,5,96.11,2021-09-22T03:53:23Z,2519,59.27
1,5,89.54,2021-09-22T03:48:55Z,2518,107.45
0.98,5,83.49,2021-09-22T03:46:21Z,2517,111.32
1,5,95.78,2021-09-22T03:44:26Z,2516,73.43
0.99,5,91.41,2021-09-22T03:42:20Z,2515,41.13
0.98,5,75.51,2021-09-22T03:39:26Z,2514,52.86
0.98,5,83.95,2021-09-22T03:32:13Z,2513,67.16
0.98,5,81.66,2021-09-22T03:26:22Z,2512,106.15
0.99,5,89.22,2021-09-22T02:55:33Z,2511,69.89
0.99,5,92.04,2021-09-22T02:35:25Z,2510,101.25
0.98,5,90.12,2021-09-22T02:28:43Z,2509,96.13
0.99,5,80.4,2021-09-22T02:27:19Z,2508,72.36
0.99,5,78.72,2021-09-22T02:26:14Z,2507,70.85
0.99,5,106.61,2021-09-22T02:24:59Z,2506,83.51
0.99,5,92.72,2021-09-22T02:24:04Z,2505,63.36
0.98,5,81.35,2021-09-22T02:23:22Z,2504,42.03
0.99,5,85.33,2021-09-22T02:22:13Z,2503,79.64
0.98,5,78.42,2021-09-22T02:20:59Z,2502,31.37
0.97,5,95.54,2021-09-20T02:56:35Z,2501,62.1
1,5,97.74,2021-09-20T02:55:54Z,2500,102.63
0.97,5,82.79,2021-09-20T02:55:00Z,2499,48.29
1,4,84.08,2021-09-20T02:53:41Z,2498,103.7
1,5,96.42,2021-09-20T02:52:19Z,2497,91.6
1,5,86.9,2021-09-20T02:50:44Z,2496,39.1
0.98,4,75.35,2021-09-20T02:50:01Z,2495,46.47
0.99,5,88.97,2021-09-20T02:49:13Z,2494,78.59
0.99,5,93.13,2021-09-20T02:48:26Z,2493,68.3
0.98,4,78.32,2021-09-20T02:47:12Z,2492,74.4
0.98,5,78.57,2021-09-20T02:46:12Z,2491,64.16
0.99,5,91.28,2021-09-20T02:45:03Z,2490,112.58
0.98,5,86.23,2021-09-20T02:43:58Z,2489,102.03
0.97,4,74.57,2021-09-20T02:42:43Z,2488,75.81
0.98,3,76.06,2021-09-20T02:41:21Z,2487,84.94
1,5,103.97,2021-09-20T02:39:30Z,2486,86.64
1,5,90.28,2021-09-20T02:38:29Z,2485,36.11
0.99,5,80.53,2021-09-20T02:37:38Z,2484,48.32
0.99,5,91.64,2021-09-20T02:36:39Z,2483,105.39
0.99,5,99.5,2021-09-20T02:35:29Z,2482,43.12
0.99,4,84.37,2021-09-20T02:34:20Z,2481,87.18
0.98,5,80.72,2021-09-20T02:33:23Z,2480,55.16
1,5,93.55,2021-09-20T02:32:20Z,2479,62.36
0.99,5,83.79,2021-09-20T02:31:13Z,2478,93.56
0.99,5,89.52,2021-09-20T02:26:20Z,2477,50.73
1,4,102.36,2021-09-20T02:24:15Z,2476,73.36
1,5,87.76,2021-09-18T18:58:55Z,2475,76.06
1,5,97.87,2021-09-18T18:58:02Z,2474,45.67
0.99,5,84.77,2021-09-18T18:57:29Z,2473,72.05
0.98,5,79.03,2021-09-18T18:56:38Z,2472,36.88
0.99,4,76.42,2021-09-18T18:55:58Z,2471,92.98
0.99,5,89.04,2021-09-18T18:54:38Z,2470,71.23
0.99,3,84.24,2021-09-18T18:53:54Z,2469,65.99
0.99,5,79.12,2021-09-18T18:53:08Z,2468,65.93
0.99,5,88.03,2021-09-18T18:52:16Z,2467,54.29
0.98,5,68.96,2021-09-18T18:51:35Z,2466,28.73
1,5,83.7,2021-09-18T18:50:58Z,2465,64.17
0.98,5,90.27,2021-09-18T18:50:10Z,2464,60.18
0.98,5,85.72,2021-09-18T18:49:26Z,2463,231.46
0.97,5,82.5,2021-09-18T18:46:57Z,2462,79.75
0.99,3,84.39,2021-09-18T18:45:56Z,2461,92.83
0.99,5,84.35,2021-09-18T18:43:38Z,2460,70.3
0.98,5,79.73,2021-09-18T18:42:49Z,2459,65.11
0.99,4,84.08,2021-09-18T18:41:49Z,2458,105.11
0.99,4,83.17,2021-09-18T18:39:25Z,2457,99.81
1,5,100.05,2021-09-18T18:38:13Z,2456,65.03
0.98,5,79.89,2021-09-18T18:37:32Z,2455,53.26
0.98,4,76.81,2021-09-18T18:36:46Z,2454,42.25
0.99,5,98.82,2021-09-18T18:35:55Z,2453,51.06
0.97,5,77.38,2021-09-18T18:35:18Z,2452,64.48
0.98,4,73.84,2021-09-18T18:34:21Z,2451,47.99
0.98,5,55.62,2021-09-18T01:09:32Z,2450,32.45
0.98,5,69.13,2021-09-18T01:08:18Z,2449,33.41
0.99,5,78.14,2021-09-18T01:07:30Z,2448,42.97
0.98,5,77.53,2021-09-18T01:06:42Z,2447,89.17
1,5,89.29,2021-09-18T01:05:30Z,2446,65.48
0.99,5,74.46,2021-09-18T01:04:47Z,2445,64.53
1,5,85.31,2021-09-18T01:03:48Z,2444,95.27
0.99,5,85.32,2021-09-18T01:02:37Z,2443,72.52
0.99,4,74.07,2021-09-18T01:01:30Z,2442,116.04
1,5,81.92,2021-09-18T01:00:01Z,2441,35.5
0.98,5,80.81,2021-09-18T00:59:23Z,2440,40.41
0.99,5,81.72,2021-09-18T00:58:42Z,2439,83.09
1,5,89.23,2021-09-18T00:57:34Z,2438,58
0.99,5,70.29,2021-09-18T00:56:48Z,2437,55.06
0.99,5,63.34,2021-09-18T00:55:54Z,2436,65.45
0.99,5,75.23,2021-09-18T00:54:40Z,2435,51.41
0.98,3,72.24,2021-09-18T00:53:47Z,2434,38.53
0.99,4,75.84,2021-09-18T00:53:02Z,2433,65.73
0.98,5,66,2021-09-18T00:51:50Z,2432,59.4
0.98,4,62.48,2021-09-17T05:18:47Z,2431,38.53
0.98,5,71.37,2021-09-17T05:17:20Z,2430,84.46
0.99,5,90.1,2021-09-17T05:15:52Z,2429,55.56
0.98,5,78.08,2021-09-17T05:14:48Z,2428,61.16
1,4,84.24,2021-09-17T05:13:49Z,2427,61.78
1,5,78.28,2021-09-17T05:12:53Z,2426,57.41
0.97,5,78.79,2021-09-17T05:11:54Z,2425,76.17
0.99,5,72.81,2021-09-17T05:10:54Z,2424,50.96
0.99,5,76.97,2021-09-17T05:09:53Z,2423,65.42
0.99,5,87.72,2021-09-17T05:09:03Z,2422,67.25
1,5,76.36,2021-09-17T05:07:56Z,2421,39.45
0.99,5,75.47,2021-09-17T05:07:11Z,2420,54.08
0.99,5,70.28,2021-09-17T05:05:52Z,2419,92.53
0.98,5,76.51,2021-09-17T05:04:24Z,2418,34.43
0.99,5,78.13,2021-09-17T05:03:30Z,2417,54.69
0.99,5,69.94,2021-09-17T05:02:40Z,2416,61.78
0.98,4,66.5,2021-09-17T05:01:24Z,2415,44.33
0.99,5,74.64,2021-09-17T05:00:21Z,2414,99.52
0.98,5,74.2,2021-09-17T04:58:54Z,2413,58.12
0.99,5,70.52,2021-09-17T04:57:57Z,2412,88.16
1,5,82.91,2021-09-17T04:56:24Z,2411,99.49
0.99,4,68.26,2021-09-17T04:55:00Z,2410,38.68
0.99,5,82.19,2021-09-17T04:54:11Z,2409,86.29
0.98,4,71.7,2021-09-17T04:52:15Z,2408,52.58
1,5,86.05,2021-09-17T04:51:21Z,2407,38.72
0.98,5,74.7,2021-09-17T04:50:42Z,2406,122.02
1,5,78.17,2021-09-14T07:37:11Z,2405,61.23
0.99,5,72.03,2021-09-14T07:36:22Z,2404,38.41
0.98,5,70.81,2021-09-14T07:35:36Z,2403,44.84
0.99,5,71.03,2021-09-14T07:34:46Z,2402,59.19
0.98,5,70.1,2021-09-14T07:33:49Z,2401,65.43
0.98,5,69.46,2021-09-14T07:32:39Z,2400,68.3
0.99,5,70.87,2021-09-14T07:31:33Z,2399,44.88
0.99,5,74.89,2021-09-14T07:30:21Z,2398,49.93
0.99,4,77.37,2021-09-14T07:29:29Z,2397,50.29
1,5,68.33,2021-09-14T07:28:33Z,2396,47.83
0.97,4,56.08,2021-09-14T07:27:32Z,2395,32.72
0.98,5,71.4,2021-09-14T07:26:35Z,2394,44.03
0.99,5,73.72,2021-09-12T05:50:28Z,2393,68.81
0.98,5,67.93,2021-09-12T05:49:05Z,2392,48.68
0.99,5,69.8,2021-09-12T05:47:45Z,2391,52.35
0.99,5,74.1,2021-09-12T05:46:30Z,2390,46.93
1,5,70.23,2021-09-12T05:42:41Z,2389,100.67
0.99,4,66.61,2021-09-12T05:39:06Z,2388,22.2
0.99,5,72.02,2021-09-12T05:37:32Z,2387,62.42
0.99,5,76.25,2021-09-12T05:36:25Z,2386,49.56
0.99,5,68.57,2021-09-12T05:33:42Z,2385,90.29
0.99,5,79.2,2021-09-12T05:32:02Z,2384,44.88
0.99,5,72.51,2021-09-12T05:31:18Z,2383,49.55
0.99,3,71.78,2021-09-12T05:30:09Z,2382,53.83
0.99,4,70.59,2021-09-12T05:29:10Z,2381,67.06
0.98,5,78.85,2021-09-12T05:27:54Z,2380,65.71
1,5,66.59,2021-09-12T05:26:29Z,2379,34.4
0.99,4,78.52,2021-09-12T05:25:35Z,2378,99.46
0.99,5,70.21,2021-09-12T05:24:09Z,2377,39.79
0.98,5,52.53,2021-09-12T05:23:11Z,2376,38.52
1,5,65.32,2021-09-12T05:19:19Z,2375,42.46
1,5,71.45,2021-08-30T18:42:32Z,2374,50.02
0.99,5,64.59,2021-08-30T18:31:37Z,2373,27.99
