accuracy,racers_num,wpm,time,game_num,points
0.95,4,57.87,2021-07-12T12:36:26Z,2493,49.19
0.95,4,70.52,2021-07-11T13:26:41Z,2492,91.68
0.95,5,63.65,2021-07-11T13:25:15Z,2491,28.64
0.96,5,68.07,2021-07-11T13:24:28Z,2490,96.43
0.95,4,59.4,2021-07-11T12:40:25Z,2489,51.48
0.95,5,60.63,2021-07-11T12:39:03Z,2488,31.33
0.95,5,70.97,2021-07-11T12:37:36Z,2487,74.52
0.97,5,72.18,2021-07-11T12:36:02Z,2486,116.69
0.95,5,62.01,2021-07-11T12:33:49Z,2485,40.31
0.95,5,68.84,2021-07-11T12:32:34Z,2484,103.27
0.96,5,71.18,2021-07-10T17:27:25Z,2483,47.45
0.95,5,68.21,2021-07-10T17:26:34Z,2482,37.52
0.95,4,65.04,2021-07-10T17:25:47Z,2481,95.4
0.98,5,80.61,2021-07-10T17:24:13Z,2480,92.7
0.96,5,66.99,2021-07-10T17:21:49Z,2479,117.24
0.97,5,74.68,2021-07-10T17:19:50Z,2478,63.47
0.94,5,56.41,2021-07-10T17:18:47Z,2477,39.49
0.95,5,70.55,2021-07-08T14:03:45Z,2476,62.32
0.96,4,76.75,2021-07-08T14:02:13Z,2475,55
0.96,5,68.21,2021-07-08T14:01:20Z,2474,51.15
0.96,5,61.42,2021-07-08T13:54:24Z,2473,51.18
0.95,5,64.89,2021-07-08T13:23:01Z,2472,65.97
0.95,4,62.18,2021-07-08T13:21:50Z,2471,70.47
0.97,5,78.76,2021-07-08T13:20:16Z,2470,57.76
0.95,5,57.02,2021-07-08T12:41:47Z,2469,53.22
0.96,5,63.69,2021-07-08T12:40:28Z,2468,38.22
0.96,5,73.28,2021-07-08T12:39:26Z,2467,45.19
0.95,4,71.24,2021-07-07T14:33:10Z,2466,42.75
0.96,5,71.31,2021-07-07T14:32:26Z,2465,51.11
0.95,5,69.45,2021-07-07T14:31:36Z,2464,43.99
0.96,5,75.19,2021-07-07T14:30:47Z,2463,63.91
0.97,4,73.17,2021-07-07T14:29:51Z,2462,109.76
0.96,4,71.5,2021-07-07T14:28:14Z,2461,83.42
0.96,5,70.07,2021-07-07T12:52:44Z,2460,56.06
0.97,5,77.25,2021-07-07T12:51:42Z,2459,54.07
0.96,5,68.9,2021-07-07T12:50:51Z,2458,87.28
0.95,5,62.94,2021-07-07T12:40:50Z,2457,40.91
0.98,5,75.98,2021-07-07T12:39:52Z,2456,55.72
1,5,90.32,2021-07-07T12:38:57Z,2455,15.05
0.96,5,68.43,2021-07-07T12:38:31Z,2454,49.04
0.97,4,65.74,2021-07-07T10:10:19Z,2453,59.17
0.97,5,70.3,2021-07-07T10:08:32Z,2452,44.53
0.97,5,69.16,2021-07-07T10:07:34Z,2451,41.5
0.98,5,79.1,2021-07-05T17:22:37Z,2450,43.51
0.95,5,65.36,2021-07-05T17:22:00Z,2449,30.5
0.94,5,64.52,2021-07-05T17:07:54Z,2448,66.67
0.94,5,66.38,2021-07-05T17:05:58Z,2447,40.93
0.96,5,74.23,2021-07-05T17:04:52Z,2446,68.05
0.98,5,87.96,2021-07-05T17:03:20Z,2445,49.85
0.97,5,72.03,2021-07-05T13:55:07Z,2444,84.03
0.95,5,62.8,2021-07-04T16:53:48Z,2443,30.35
0.95,5,63.98,2021-07-04T16:52:55Z,2442,40.52
0.94,4,62.79,2021-07-04T16:51:51Z,2441,59.65
0.96,5,72.79,2021-07-04T16:50:25Z,2440,97.05
0.94,5,62.15,2021-07-02T12:44:44Z,2439,100.48
0.95,5,64.26,2021-07-02T12:26:24Z,2438,71.76
0.96,5,73.21,2021-07-02T12:24:49Z,2437,46.37
0.97,5,72.94,2021-07-02T12:23:52Z,2436,40.12
0.96,5,71.82,2021-07-02T12:22:55Z,2435,46.68
0.99,5,86.36,2021-07-02T12:21:51Z,2434,48.93
0.96,5,78.31,2021-06-30T18:41:48Z,2433,75.7
0.96,5,72.32,2021-06-30T18:40:48Z,2432,87.98
0.96,5,74.84,2021-06-30T18:29:18Z,2431,76.09
0.96,5,73.02,2021-06-30T18:22:04Z,2430,46.25
0.94,5,62.62,2021-06-30T18:21:14Z,2429,52.18
0.95,5,66.54,2021-06-28T14:31:34Z,2428,51.02
0.97,5,78.16,2021-06-28T14:30:24Z,2427,54.71
0.98,5,83.81,2021-06-28T14:29:40Z,2426,44.7
0.97,5,72.32,2021-06-28T14:28:58Z,2425,42.19
0.95,5,71.64,2021-06-28T12:40:25Z,2424,47.76
0.97,5,70.04,2021-06-28T12:39:30Z,2423,78.21
0.96,5,67.13,2021-06-28T12:23:50Z,2422,107.41
0.95,4,62.22,2021-06-28T11:41:57Z,2421,70.52
0.96,5,71.88,2021-06-28T11:06:17Z,2420,68.28
0.97,5,72.21,2021-06-28T11:05:14Z,2419,37.31
0.98,5,77.73,2021-06-28T11:04:29Z,2418,72.55
0.96,5,71.53,2021-06-24T22:20:26Z,2417,41.72
0.97,4,71.99,2021-06-24T17:13:59Z,2416,68.39
0.98,5,73.18,2021-06-24T17:12:55Z,2415,41.47
0.95,4,66.16,2021-06-23T17:59:31Z,2414,55.13
0.97,5,67.48,2021-06-23T17:58:24Z,2413,37.11
0.93,5,52.61,2021-06-23T17:57:36Z,2412,25.43
0.99,5,80.69,2021-06-23T17:56:43Z,2411,51.1
0.95,5,63.83,2021-06-23T17:54:31Z,2410,45.75
0.97,5,80.94,2021-06-23T17:53:33Z,2409,63.4
0.99,5,83.92,2021-06-23T17:52:32Z,2408,48.95
0.94,5,64.11,2021-06-23T17:29:55Z,2407,42.74
0.96,4,69.97,2021-06-23T17:28:58Z,2406,32.65
0.97,5,78.94,2021-06-23T17:28:14Z,2405,59.21
0.97,5,73.81,2021-06-23T17:27:11Z,2404,68.89
0.94,4,65.72,2021-06-23T17:24:48Z,2403,82.14
0.96,5,62.28,2021-06-23T17:23:26Z,2402,32.18
0.96,5,75.02,2021-06-23T17:19:27Z,2401,60.02
0.96,5,70.37,2021-06-23T17:18:21Z,2400,41.05
0.95,4,69.73,2021-06-23T17:17:38Z,2399,41.84
0.98,5,81.87,2021-06-23T17:16:49Z,2398,83.24
0.96,5,70.41,2021-06-23T11:57:33Z,2397,90.36
0.95,5,59,2021-06-23T11:56:05Z,2396,59.99
0.97,5,74.45,2021-06-23T11:54:15Z,2395,78.18
0.94,5,66.81,2021-06-23T11:53:06Z,2394,47.88
0.96,4,67.97,2021-06-23T11:48:28Z,2393,67.97
0.98,5,75.28,2021-06-23T11:47:09Z,2392,55.21
0.96,5,68.74,2021-06-22T13:47:04Z,2391,46.98
0.98,5,71.79,2021-06-22T13:46:12Z,2390,33.5
0.96,5,65.28,2021-06-22T13:30:26Z,2389,63.1
0.96,5,72.38,2021-06-22T13:28:58Z,2388,49.46
0.95,5,68.53,2021-06-20T22:15:29Z,2387,53.68
0.96,4,70.63,2021-06-20T22:14:23Z,2386,52.97
0.97,5,69.27,2021-06-20T16:23:04Z,2385,51.96
0.96,4,62.87,2021-06-20T16:21:51Z,2384,52.39
0.96,4,70.81,2021-06-20T12:31:42Z,2383,31.86
0.95,5,64.71,2021-06-20T12:12:58Z,2382,48.54
0.96,5,73.14,2021-06-20T12:09:01Z,2381,67.04
0.97,5,70.36,2021-06-20T12:07:50Z,2380,42.22
0.94,5,57.75,2021-06-20T12:06:57Z,2379,42.35
0.97,5,72.85,2021-06-19T17:11:05Z,2378,64.35
0.96,5,70.05,2021-06-19T16:44:11Z,2377,56.04
0.96,4,75.32,2021-06-18T13:32:55Z,2376,61.51
0.95,5,65.67,2021-06-18T13:32:02Z,2375,51.44
0.95,5,71.17,2021-06-18T13:16:12Z,2374,68.8
0.96,4,66.6,2021-06-18T13:14:24Z,2373,63.27
0.96,5,82.64,2021-06-18T13:13:08Z,2372,37.19
0.96,5,73.46,2021-06-18T12:46:51Z,2371,106.52
0.96,5,62.8,2021-06-18T12:44:32Z,2370,64.89
0.97,5,79.22,2021-06-18T12:42:20Z,2369,124.11
0.94,5,52.86,2021-06-18T12:40:41Z,2368,44.93
0.96,5,71.07,2021-06-17T21:49:43Z,2367,46.19
0.95,5,63.63,2021-06-17T21:46:47Z,2366,32.87
0.96,5,67.84,2021-06-17T21:42:41Z,2365,82.54
0.97,5,64.97,2021-06-17T21:40:02Z,2364,60.64
0.96,5,69.15,2021-06-17T21:38:26Z,2363,41.49
0.95,5,60.61,2021-06-17T21:37:05Z,2362,39.4
0.98,5,80.11,2021-06-17T21:35:50Z,2361,54.74
0.95,5,68.06,2021-06-17T14:27:26Z,2360,73.73
0.96,5,71.93,2021-06-17T14:18:30Z,2359,65.93
0.95,5,59.38,2021-06-17T14:17:23Z,2358,41.57
0.97,5,74.26,2021-06-17T14:16:18Z,2357,53.22
0.96,5,73.57,2021-06-17T14:15:31Z,2356,26.98
0.97,5,71.17,2021-06-16T15:46:27Z,2355,73.54
0.96,5,63.02,2021-06-16T15:45:16Z,2354,38.86
0.97,5,73.04,2021-06-16T12:08:42Z,2353,74.26
0.97,5,68.09,2021-06-15T17:40:47Z,2352,34.05
0.97,4,75.74,2021-06-15T17:20:08Z,2351,53.02
0.97,5,73.95,2021-06-15T17:14:01Z,2350,87.51
0.96,5,71.15,2021-06-14T14:00:18Z,2349,84.2
0.96,4,66.98,2021-06-14T13:47:14Z,2348,70.33
0.97,4,66.27,2021-06-14T13:45:50Z,2347,38.66
0.96,5,66.85,2021-06-13T15:18:32Z,2346,51.26
0.95,5,70.34,2021-06-13T15:17:20Z,2345,75.03
0.95,5,72.97,2021-06-13T15:15:56Z,2344,68.1
0.96,5,80.73,2021-06-13T15:14:48Z,2343,34.98
0.94,5,58.06,2021-06-13T15:14:04Z,2342,24.19
0.98,4,76.93,2021-06-13T15:12:55Z,2341,89.75
0.95,5,68.05,2021-06-13T15:11:22Z,2340,38.56
0.97,5,72.27,2021-06-13T15:10:16Z,2339,30.11
0.98,5,84.12,2021-06-13T15:09:40Z,2338,33.65
0.97,5,67.87,2021-06-12T15:30:35Z,2337,102.94
0.98,5,75.83,2021-06-12T13:51:03Z,2336,73.3
0.96,3,66.83,2021-06-11T15:24:03Z,2335,51.24
0.99,5,81.85,2021-06-11T15:22:59Z,2334,45.02
0.95,5,62.01,2021-06-11T15:11:28Z,2333,60.98
0.97,5,67.98,2021-06-11T15:10:06Z,2332,32.86
0.96,5,65.72,2021-06-11T13:17:28Z,2331,46
0.96,5,61.26,2021-06-09T11:47:41Z,2330,52.07
0.96,5,73.34,2021-06-09T11:46:29Z,2329,70.9
0.97,5,71.43,2021-06-09T11:45:15Z,2328,51.19
0.94,5,57.73,2021-06-07T11:58:27Z,2327,30.79
0.95,5,62.46,2021-06-04T19:18:22Z,2326,44.76
0.97,5,71.85,2021-06-04T19:17:25Z,2325,64.67
0.95,5,66.87,2021-06-03T12:43:55Z,2324,71.33
0.97,5,70.95,2021-06-03T12:42:26Z,2323,47.3
0.96,5,67.98,2021-06-03T12:41:33Z,2322,48.72
0.94,5,59.92,2021-06-02T21:09:08Z,2321,60.92
0.97,5,71,2021-06-02T21:06:13Z,2320,39.05
0.97,4,72.63,2021-06-02T13:33:48Z,2319,128.31
0.95,5,65.44,2021-06-02T13:32:06Z,2318,31.63
0.95,5,65.51,2021-06-02T13:31:18Z,2317,39.31
0.99,5,84.75,2021-06-02T13:28:11Z,2316,62.15
0.94,5,62.16,2021-06-02T13:27:22Z,2315,45.59
0.95,5,70.65,2021-05-28T12:53:53Z,2314,93.02
0.96,5,72.53,2021-05-28T12:52:22Z,2313,43.52
0.96,5,68.18,2021-05-28T12:51:30Z,2312,42.05
0.95,5,72.84,2021-05-28T12:50:34Z,2311,48.56
0.96,5,60.3,2021-05-28T12:46:39Z,2310,65.33
0.94,5,58.83,2021-05-28T12:45:08Z,2309,55.89
0.96,5,74.08,2021-05-28T12:43:43Z,2308,48.15
0.95,4,70.02,2021-05-28T12:42:17Z,2307,54.85
0.95,5,63.31,2021-05-28T12:39:34Z,2306,51.71
0.95,5,59.73,2021-05-28T12:37:56Z,2305,51.76
0.96,5,72.13,2021-05-28T12:36:33Z,2304,46.88
0.95,5,66.64,2021-05-28T12:35:19Z,2303,52.2
0.95,5,59.69,2021-05-28T12:34:11Z,2302,31.84
0.96,5,69.47,2021-05-28T12:33:19Z,2301,34.73
0.98,5,84.96,2021-05-28T12:32:12Z,2300,62.3
0.94,5,64.98,2021-05-28T12:31:23Z,2299,32.49
0.94,3,56.89,2021-05-28T12:30:28Z,2298,55.94
0.96,5,69.28,2021-05-28T12:05:02Z,2297,54.27
