accuracy,racers_num,wpm,time,game_num,points
0.97,5,81.65,2018-04-27T12:36:35Z,2483,81.65
0.96,4,58.8,2018-04-25T04:46:21Z,2482,74.48
0.95,4,61.46,2018-04-25T04:44:32Z,2481,40.97
0.96,5,59.48,2018-04-19T05:41:00Z,2480,49.57
0.96,5,65.33,2018-04-19T05:40:02Z,2479,44.64
0.96,5,68.7,2018-04-19T05:39:09Z,2478,76.71
0.95,5,60.54,2018-04-19T04:58:21Z,2477,67.6
0.97,5,68.4,2018-04-19T04:55:13Z,2476,59.28
0.95,4,64.56,2018-04-19T04:51:04Z,2475,48.42
0.95,5,65.97,2018-04-19T04:25:23Z,2474,64.87
0.98,5,75.65,2018-04-19T04:24:04Z,2473,75.65
0.96,4,64.46,2018-04-19T04:22:11Z,2472,97.76
0.97,4,70.33,2018-04-18T15:08:37Z,2471,32.82
0.95,5,73.34,2018-04-18T15:07:52Z,2470,37.89
0.96,4,68.94,2018-04-18T15:07:07Z,2469,116.05
0.97,5,74.91,2018-04-18T15:03:19Z,2468,52.44
0.97,5,66.79,2018-04-18T15:02:34Z,2467,73.47
0.96,5,70.64,2018-04-18T15:00:01Z,2466,45.92
0.97,5,75.1,2018-04-18T14:54:34Z,2465,55.08
0.98,5,91.37,2018-04-18T14:52:30Z,2464,50.25
0.95,5,66.26,2018-04-16T11:34:44Z,2463,78.41
0.95,5,62.01,2018-04-16T11:31:17Z,2462,25.84
0.96,5,69.24,2018-04-14T17:03:52Z,2461,34.62
0.96,5,60.54,2018-04-14T17:03:02Z,2460,50.45
0.97,5,69.09,2018-04-14T16:59:53Z,2459,70.24
0.97,5,72.81,2018-04-14T16:58:42Z,2458,42.47
0.98,5,63.71,2018-04-14T16:57:57Z,2457,31.85
0.96,5,69.13,2018-04-14T16:57:05Z,2456,46.08
0.95,5,69.36,2018-04-14T16:56:13Z,2455,56.65
0.98,2,84.25,2018-04-14T16:53:45Z,2454,50.55
0.97,5,67.36,2018-04-14T16:52:46Z,2453,85.32
0.97,4,64.88,2018-04-12T03:33:37Z,2452,32.44
0.96,5,67.26,2018-04-12T03:33:00Z,2451,107.62
0.97,4,74.77,2018-04-12T03:29:42Z,2450,51.09
0.97,4,65.62,2018-04-12T03:28:56Z,2449,27.34
0.94,5,60.89,2018-04-12T03:28:23Z,2448,39.58
0.95,5,64.36,2018-04-12T03:27:31Z,2447,50.42
0.95,5,71.07,2018-04-12T03:23:54Z,2446,94.77
0.95,4,57.62,2018-04-12T03:22:24Z,2445,21.13
0.96,4,64.83,2018-04-12T03:21:39Z,2444,47.54
0.95,4,61.31,2018-04-12T03:19:09Z,2443,56.2
0.97,5,67.9,2018-04-12T03:17:54Z,2442,61.11
0.96,5,60.45,2018-04-11T05:50:59Z,2441,43.32
0.96,4,70.29,2018-04-09T09:14:40Z,2440,69.12
0.95,5,62.57,2018-04-07T12:22:01Z,2439,33.37
0.95,5,64.51,2018-04-03T17:03:46Z,2438,70.96
0.95,4,67.44,2018-04-02T12:37:24Z,2437,83.18
0.96,4,68.93,2018-04-02T12:35:59Z,2436,47.1
0.96,5,67.16,2018-03-27T16:08:09Z,2435,47.01
0.98,4,71.42,2018-03-27T16:06:12Z,2434,76.18
0.96,5,71.63,2018-03-27T12:11:20Z,2433,50.14
0.97,4,70.5,2018-03-27T12:10:13Z,2432,68.15
0.97,5,78.01,2018-03-26T09:55:58Z,2431,87.11
0.98,4,74.8,2018-03-26T09:54:46Z,2430,77.3
0.99,5,83.5,2018-03-26T09:53:32Z,2429,43.14
0.98,5,72.44,2018-03-26T08:21:31Z,2428,70.03
0.98,4,75.03,2018-03-26T03:35:51Z,2427,41.27
0.96,4,71.95,2018-03-26T03:35:10Z,2426,56.36
0.96,4,72.28,2018-03-26T03:31:50Z,2425,36.14
0.96,5,73.45,2018-03-26T03:30:02Z,2424,64.88
0.98,5,86.51,2018-03-26T03:28:44Z,2423,64.88
0.97,5,70.68,2018-03-26T03:27:51Z,2422,54.19
0.96,5,65.96,2018-03-22T12:20:15Z,2421,23.09
0.97,5,72.52,2018-03-22T12:19:39Z,2420,47.14
0.97,4,70.73,2018-03-22T12:17:50Z,2419,44.8
0.97,5,71.99,2018-03-22T12:14:18Z,2418,32.4
0.96,3,73.07,2018-03-22T12:11:50Z,2417,60.89
0.98,5,74.94,2018-03-22T10:39:00Z,2416,49.96
0.97,5,68.1,2018-03-22T10:35:40Z,2415,79.45
0.96,5,71.39,2018-03-22T10:33:16Z,2414,54.73
0.97,5,75.75,2018-03-22T10:30:14Z,2413,47.98
1,5,87.13,2018-03-21T12:49:53Z,2412,13.07
0.95,5,66.96,2018-03-21T12:49:15Z,2411,43.52
0.96,4,66.58,2018-03-21T12:45:38Z,2410,65.47
0.96,4,65.23,2018-03-21T12:43:07Z,2409,33.7
0.99,4,75.64,2018-03-21T12:42:11Z,2408,49.17
0.98,5,77.47,2018-03-21T12:40:09Z,2407,38.74
0.98,4,71.9,2018-03-21T12:38:19Z,2406,67.11
0.98,4,74.05,2018-03-21T12:34:55Z,2405,37.03
0.96,5,66.77,2018-03-21T12:32:07Z,2404,38.95
0.96,4,69.92,2018-03-21T12:29:25Z,2403,47.78
0.95,4,67.7,2018-03-21T12:28:36Z,2402,47.39
0.96,4,66.2,2018-03-17T12:29:37Z,2401,84.95
0.96,5,71.95,2018-03-17T12:26:21Z,2400,116.32
0.97,5,70.82,2018-03-17T12:23:38Z,2399,122.75
0.96,5,69.92,2018-03-17T12:20:08Z,2398,78.08
0.96,5,71.47,2018-03-17T12:18:23Z,2397,42.88
0.97,5,75.03,2018-03-17T12:17:40Z,2396,50.02
0.97,3,76.17,2018-03-17T12:16:23Z,2395,68.55
0.96,5,70,2018-03-17T12:14:15Z,2394,42
0.98,4,79.63,2018-03-17T12:13:24Z,2393,47.78
0.97,4,76.83,2018-03-17T11:35:12Z,2392,44.82
0.97,2,75.12,2018-03-17T11:34:28Z,2391,43.82
0.96,4,69.03,2018-03-17T11:33:43Z,2390,57.52
0.98,5,78.55,2018-03-17T11:32:40Z,2389,58.91
0.96,2,69.3,2018-03-17T11:29:58Z,2388,63.52
0.97,5,70.09,2018-03-17T11:28:40Z,2387,52.57
0.96,5,69.51,2018-03-17T11:26:55Z,2386,53.29
0.96,5,68.03,2018-03-17T11:25:51Z,2385,47.62
0.96,5,69.65,2018-03-17T09:40:06Z,2384,61.53
0.96,4,72.67,2018-03-17T09:38:04Z,2383,140.5
0.97,4,70.12,2018-03-17T09:36:07Z,2382,63.11
0.96,5,70.5,2018-03-17T09:34:26Z,2381,89.3
0.97,5,74.21,2018-03-17T09:31:52Z,2380,74.21
0.97,5,72.07,2018-03-17T09:29:48Z,2379,60.06
0.98,4,67.35,2018-03-14T04:02:44Z,2378,30.31
0.97,5,74.47,2018-03-14T04:00:23Z,2377,26.06
0.98,5,69.33,2018-03-14T03:59:47Z,2376,52
0.97,5,69.68,2018-03-14T03:57:00Z,2375,66.2
0.97,5,66.47,2018-03-14T03:55:48Z,2374,49.85
0.96,5,63.51,2018-03-14T03:54:50Z,2373,93.14
0.97,5,71.83,2018-03-14T03:51:25Z,2372,65.85
0.98,5,67.18,2018-03-14T03:50:25Z,2371,44.79
0.97,5,63.55,2018-03-14T03:49:31Z,2370,31.78
0.98,5,66.63,2018-03-14T03:46:49Z,2369,68.85
0.97,5,63.25,2018-03-14T03:45:33Z,2368,35.84
0.98,5,65.24,2018-03-14T03:44:41Z,2367,55.46
0.97,4,62.19,2018-03-13T15:19:42Z,2366,37.31
0.95,3,59.52,2018-03-11T14:21:30Z,2365,35.71
0.94,3,59.7,2018-03-11T14:20:18Z,2364,96.51
0.96,4,63.24,2018-03-11T14:13:52Z,2363,44.27
0.97,5,63.54,2018-03-11T14:12:52Z,2362,70.96
0.96,5,63.5,2018-03-11T02:26:08Z,2361,30.69
0.96,4,67.03,2018-03-11T02:22:34Z,2360,33.52
0.96,4,64.86,2018-03-11T02:20:56Z,2359,111.34
0.95,5,60.08,2018-03-11T02:19:09Z,2358,49.07
0.97,5,65.08,2018-03-11T02:18:09Z,2357,50.98
0.95,4,67.29,2018-03-11T02:17:04Z,2356,59.44
0.96,4,66.79,2018-03-11T02:14:27Z,2355,38.96
0.96,5,61.95,2018-03-11T02:13:24Z,2354,37.17
0.97,5,63.19,2018-03-11T02:11:27Z,2353,34.76
0.95,5,62.21,2018-03-11T02:10:45Z,2352,40.44
0.97,5,73.12,2018-03-11T02:09:43Z,2351,65.81
0.93,5,56.18,2018-03-11T02:08:44Z,2350,44.01
0.97,5,71.1,2018-03-11T02:07:37Z,2349,30.81
0.97,5,67.88,2018-03-07T01:20:09Z,2348,36.2
0.96,5,66.04,2018-03-07T01:19:30Z,2347,38.52
0.95,5,59.79,2018-03-07T01:18:43Z,2346,44.85
0.96,5,65,2018-03-07T01:17:47Z,2345,32.5
0.96,5,65.35,2018-03-07T01:11:29Z,2344,52.28
0.96,5,71.5,2018-03-07T01:09:10Z,2343,79.85
0.94,4,62.53,2018-03-07T01:08:02Z,2342,37.52
0.95,4,61.19,2018-03-07T01:06:48Z,2341,60.17
0.96,5,57.83,2018-03-07T01:05:09Z,2340,38.55
0.95,5,60.06,2018-03-07T01:04:21Z,2339,53.05
0.98,5,67.42,2018-03-07T01:03:09Z,2338,43.82
0.97,5,68.02,2018-03-07T01:00:56Z,2337,30.61
0.96,4,59.21,2018-03-07T01:00:03Z,2336,109.53
0.96,4,64.99,2018-03-07T00:53:58Z,2335,49.82
0.95,5,65.59,2018-03-04T03:51:21Z,2334,39.35
0.95,4,62.66,2018-03-04T03:50:36Z,2333,47
0.95,5,62.19,2018-03-04T03:49:34Z,2332,35.24
0.96,5,66.33,2018-03-04T03:48:40Z,2331,49.75
0.95,4,65.15,2018-03-04T03:47:29Z,2330,84.69
0.97,4,72.89,2018-03-04T03:45:56Z,2329,59.53
0.95,4,66.77,2018-03-04T03:45:00Z,2328,77.9
0.94,5,65.69,2018-03-03T23:12:43Z,2327,35.03
0.96,4,67.99,2018-03-03T22:59:12Z,2326,47.59
0.95,5,67,2018-03-03T22:58:19Z,2325,36.85
0.96,5,64.45,2018-03-03T22:57:28Z,2324,93.46
0.96,5,70.96,2018-02-21T15:00:49Z,2323,43.76
0.99,5,78.15,2018-02-21T14:59:54Z,2322,46.89
0.99,5,77.91,2018-02-21T14:58:23Z,2321,25.97
0.97,4,68.78,2018-02-21T14:57:44Z,2320,41.27
0.97,5,71.7,2018-02-21T14:56:54Z,2319,58.56
0.95,5,64.26,2018-02-21T14:55:58Z,2318,50.33
0.97,5,72.22,2018-02-21T14:54:51Z,2317,56.57
0.95,5,68.28,2018-02-21T14:52:53Z,2316,51.21
0.96,4,66.14,2018-02-21T14:52:00Z,2315,94.8
0.96,3,64.45,2018-02-21T14:49:35Z,2314,76.26
0.95,4,68.63,2018-02-19T13:17:49Z,2313,26.31
0.98,4,77.8,2018-02-19T13:15:05Z,2312,77.8
0.96,4,67.12,2018-02-19T13:14:04Z,2311,79.43
