accuracy,racers_num,wpm,time,game_num,points
0.96,4,75.33,2018-11-05T21:59:04Z,2113,50.22
0.99,5,78.08,2018-11-05T21:58:14Z,2112,39.04
0.97,5,75.32,2018-11-05T21:57:35Z,2111,47.7
0.97,5,79.38,2018-11-05T21:56:49Z,2110,38.37
0.96,4,67.88,2018-11-05T21:55:54Z,2109,72.41
0.97,5,78.84,2018-11-05T21:53:53Z,2108,57.81
0.97,5,76.77,2018-11-05T21:52:44Z,2107,104.92
0.96,4,68.92,2018-11-05T21:50:41Z,2106,67.78
0.96,5,66.02,2018-11-05T21:49:12Z,2105,67.12
0.95,4,76.98,2018-11-05T21:47:53Z,2104,56.45
0.98,4,81.91,2018-11-05T21:46:35Z,2103,106.49
0.97,4,69.98,2018-11-05T21:45:20Z,2102,71.15
0.97,5,70.65,2018-11-05T21:43:46Z,2101,85.95
0.96,5,67.59,2018-11-05T21:42:31Z,2100,27.03
0.96,5,75.6,2018-11-05T21:41:48Z,2099,59.22
0.96,4,70.82,2018-11-05T21:39:57Z,2098,97.97
0.94,5,59.96,2018-11-05T21:38:35Z,2097,29.98
0.95,5,65.72,2018-11-05T21:37:45Z,2096,39.43
0.95,5,72.69,2018-11-05T21:36:53Z,2095,46.04
0.96,5,76.71,2018-11-05T21:35:50Z,2094,84.38
0.96,5,66.37,2018-11-05T21:33:50Z,2093,36.51
0.97,5,67.16,2018-11-05T21:32:58Z,2092,87.3
0.96,4,52.7,2018-11-05T21:31:28Z,2091,41.28
0.95,5,58.16,2018-11-05T21:30:18Z,2090,28.11
0.96,5,72.27,2018-07-30T19:15:45Z,2089,21.68
0.97,5,70.4,2018-07-30T19:15:13Z,2088,75.09
0.95,5,64.71,2018-07-30T19:14:04Z,2087,69.02
0.98,5,70.92,2018-07-30T19:12:51Z,2086,21.28
0.96,5,59.79,2018-07-30T19:12:21Z,2085,52.81
0.94,5,57.76,2018-07-30T19:11:00Z,2084,27.92
0.97,5,71.06,2018-07-30T19:10:19Z,2083,90.01
0.96,5,65.02,2018-07-30T19:09:00Z,2082,36.85
0.96,5,60.12,2018-07-30T19:08:10Z,2081,75.15
0.94,5,57.75,2018-06-08T21:58:28Z,2080,69.3
0.95,5,65.51,2018-06-08T21:56:52Z,2079,45.86
0.95,4,65.59,2018-06-08T21:56:02Z,2078,62.31
0.95,4,60.48,2018-06-08T21:54:18Z,2077,37.29
0.97,5,68.53,2018-06-08T21:53:24Z,2076,50.26
0.97,4,71.01,2018-06-08T21:52:37Z,2075,50.89
0.95,4,58.29,2018-06-08T21:51:18Z,2074,54.41
0.95,5,59.69,2018-06-08T21:49:46Z,2073,26.86
0.95,5,59.63,2018-06-08T21:48:27Z,2072,57.64
0.96,3,69.48,2018-06-08T21:47:13Z,2071,67.17
0.95,5,64.19,2018-06-08T21:45:45Z,2070,36.37
0.93,4,60.58,2018-06-08T21:44:59Z,2069,27.26
0.95,5,68.6,2018-06-08T21:44:10Z,2068,68.6
0.98,5,75.3,2018-06-08T21:43:01Z,2067,42.67
0.95,4,62.59,2018-06-08T21:42:22Z,2066,37.55
0.99,3,85.72,2018-06-08T21:41:27Z,2065,54.29
0.98,4,79.8,2018-06-08T21:40:45Z,2064,43.89
0.97,4,67.32,2018-06-08T21:40:03Z,2063,56.1
0.97,4,66.26,2018-06-08T21:39:08Z,2062,43.07
0.96,5,66.67,2018-06-08T21:38:29Z,2061,42.23
0.96,4,66.16,2018-06-08T21:37:16Z,2060,40.8
0.97,4,57.79,2018-06-08T21:36:27Z,2059,60.68
0.96,4,64.66,2018-06-01T22:23:56Z,2058,42.03
0.96,4,63.45,2018-05-29T10:54:39Z,2057,31.72
0.94,4,65.6,2018-05-29T10:50:54Z,2056,53.57
0.95,2,65.49,2018-05-29T10:48:58Z,2055,51.3
0.96,5,67.62,2018-05-29T10:47:36Z,2054,71
0.96,4,70.03,2018-05-29T10:46:13Z,2053,52.52
0.94,5,62.67,2018-05-29T10:44:40Z,2052,69.98
0.94,5,64.42,2018-05-29T10:41:09Z,2051,39.73
0.92,2,55.16,2018-05-29T10:40:16Z,2050,28.5
0.96,5,71.15,2018-05-29T10:38:26Z,2049,49.81
0.97,5,66.98,2018-05-29T10:37:37Z,2048,73.68
0.95,5,71.94,2018-05-29T10:36:27Z,2047,59.95
0.93,5,68.32,2018-05-29T10:35:24Z,2046,30.74
0.96,4,69.98,2018-05-29T10:31:59Z,2045,73.48
0.97,5,84.46,2018-05-29T10:29:07Z,2044,29.56
0.97,5,78.74,2018-05-29T10:28:27Z,2043,65.62
0.96,4,73.47,2018-05-29T10:27:19Z,2042,102.86
0.96,5,69.66,2018-05-29T10:25:49Z,2041,94.05
0.98,5,73.9,2018-05-29T10:24:31Z,2040,40.64
0.96,4,68.3,2018-05-29T10:23:05Z,2039,54.64
0.97,5,72.02,2018-05-29T10:21:56Z,2038,30.01
0.97,3,70.58,2018-05-29T10:20:40Z,2037,59.99
0.96,5,67.62,2018-05-29T10:19:41Z,2036,56.35
0.96,5,71.73,2018-05-29T10:17:26Z,2035,45.43
0.95,5,63.1,2018-05-29T10:16:42Z,2034,46.27
0.97,5,74.77,2018-05-29T10:12:20Z,2033,88.47
0.93,4,53.49,2018-05-29T10:10:42Z,2032,26.74
0.93,5,62.58,2018-05-29T10:09:44Z,2031,28.16
0.96,5,69.53,2018-05-25T15:58:13Z,2030,64.89
0.98,5,74.87,2018-05-25T15:57:04Z,2029,51.16
0.95,5,64.89,2018-05-17T09:26:31Z,2028,98.41
0.96,5,71.48,2018-05-17T09:23:45Z,2027,48.84
0.96,4,69.02,2018-05-17T09:09:07Z,2026,43.71
0.97,4,74.66,2018-05-17T09:08:11Z,2025,85.86
0.95,5,71.72,2018-05-17T09:05:32Z,2024,75.31
0.95,4,65.62,2018-05-17T09:03:32Z,2023,94.05
0.95,5,64.56,2018-05-17T09:01:22Z,2022,41.96
0.96,5,68.04,2018-05-17T08:59:46Z,2021,53.3
0.95,5,66.71,2018-05-17T08:58:45Z,2020,62.26
0.96,5,74.76,2018-05-17T08:56:35Z,2019,37.38
0.96,5,73.15,2018-05-17T08:55:25Z,2018,42.67
0.96,5,67.08,2018-05-17T08:54:39Z,2017,40.25
0.97,4,73.53,2018-05-17T08:53:47Z,2016,79.66
0.93,5,63.11,2018-05-17T08:51:34Z,2015,48.38
0.94,4,65.31,2018-05-17T08:49:26Z,2014,55.52
0.96,5,77.16,2018-05-17T08:47:35Z,2013,65.59
0.96,4,71.17,2018-05-17T08:45:37Z,2012,90.15
0.95,5,64.53,2018-05-17T08:44:09Z,2011,51.62
0.96,5,69.1,2018-05-17T08:41:32Z,2010,82.91
0.97,3,71.77,2018-05-17T08:40:10Z,2009,81.34
0.94,5,60.06,2018-05-17T08:38:42Z,2008,55.06
0.94,2,62.8,2018-05-14T10:08:19Z,2007,30.35
0.96,2,67.21,2018-05-14T10:07:17Z,2006,44.81
0.94,2,54.06,2018-05-14T10:06:09Z,2005,29.73
0.96,4,69.45,2018-05-14T10:04:17Z,2004,86.81
0.94,2,59.86,2018-05-14T10:01:30Z,2003,90.79
0.96,2,79.45,2018-05-14T09:59:15Z,2002,83.43
0.93,2,54.42,2018-05-14T09:58:01Z,2001,54.42
0.95,2,68.85,2018-05-14T09:55:44Z,2000,92.95
0.95,4,62.05,2018-05-14T09:52:34Z,1999,43.43
0.95,2,69.53,2018-05-14T09:48:06Z,1998,35.92
0.95,2,72.85,2018-05-14T09:46:57Z,1997,53.43
0.95,2,61.32,2018-05-14T09:44:51Z,1996,52.13
0.94,5,73.6,2018-05-14T09:43:39Z,1995,35.57
0.97,4,81.73,2018-05-14T09:42:54Z,1994,64.02
0.94,3,64.83,2018-05-14T09:41:33Z,1993,65.91
0.95,5,62.81,2018-05-14T09:40:13Z,1992,65.96
0.97,2,84.39,2018-05-14T09:38:07Z,1991,37.98
0.97,2,81.79,2018-05-14T09:35:01Z,1990,81.79
0.95,2,75.79,2018-05-14T09:33:44Z,1989,56.84
0.94,2,65.45,2018-05-14T09:32:42Z,1988,53.45
0.94,2,60.02,2018-05-14T09:31:19Z,1987,72.02
0.95,2,58.71,2018-05-14T09:29:31Z,1986,23.48
0.95,2,69.41,2018-05-14T09:27:29Z,1985,83.3
0.96,2,73.49,2018-05-14T09:25:59Z,1984,51.44
0.94,2,68.11,2018-05-14T09:24:43Z,1983,115.79
0.95,2,65.48,2018-05-14T09:22:44Z,1982,69.85
0.95,2,66.45,2018-05-14T09:21:06Z,1981,64.23
0.97,2,82.94,2018-05-14T09:19:36Z,1980,82.94
0.95,2,68.46,2018-05-14T09:18:16Z,1979,98.12
0.96,4,67.1,2018-05-14T09:14:49Z,1978,34.67
0.96,5,73.05,2018-05-14T09:14:10Z,1977,43.83
0.95,5,72.3,2018-05-14T09:12:52Z,1976,44.58
0.96,3,70.19,2018-05-14T09:12:10Z,1975,37.44
0.95,5,66.95,2018-05-14T09:11:25Z,1974,116.05
0.95,5,65.42,2018-05-14T09:09:35Z,1973,70.87
0.95,4,60.31,2018-05-14T09:08:16Z,1972,26.14
0.98,1,77.06,2018-05-14T09:07:30Z,1971,43.67
0.94,5,67.22,2018-05-14T09:06:50Z,1970,61.62
0.97,5,71.96,2018-05-14T09:05:50Z,1969,34.78
0.96,3,65.87,2018-05-14T09:05:09Z,1968,70.26
0.97,5,69.72,2018-05-14T09:02:47Z,1967,73.2
0.95,5,58.64,2018-05-14T09:01:31Z,1966,63.53
0.96,5,64.91,2018-05-14T08:56:43Z,1965,28.13
0.96,5,70.73,2018-05-14T08:55:21Z,1964,57.76
0.97,5,63.62,2018-05-14T08:51:30Z,1963,47.72
0.95,5,62.79,2018-05-14T05:41:00Z,1962,57.56
0.97,5,77.79,2018-05-14T05:39:58Z,1961,59.64
0.96,5,68.15,2018-05-14T05:39:02Z,1960,44.3
0.97,5,71.1,2018-05-14T05:38:13Z,1959,36.74
0.96,4,64.31,2018-05-14T05:37:33Z,1958,52.52
0.95,3,66.12,2018-05-14T05:36:34Z,1957,34.16
0.97,5,73.08,2018-05-14T05:33:13Z,1956,41.41
0.97,4,65.14,2018-05-14T05:30:15Z,1955,34.74
0.95,5,63.74,2018-05-14T05:29:10Z,1954,26.56
0.97,5,68.83,2018-05-14T05:14:12Z,1953,68.83
0.96,3,64.43,2018-05-14T05:13:01Z,1952,32.22
0.93,5,59.27,2018-05-14T05:09:47Z,1951,46.43
0.95,5,60.64,2018-05-14T05:05:30Z,1950,54.58
0.95,4,65.87,2018-05-14T05:04:13Z,1949,38.43
0.95,4,64.2,2018-05-12T10:07:54Z,1948,35.31
0.96,5,70.79,2018-05-12T10:07:12Z,1947,59
0.97,5,69.29,2018-05-12T10:03:33Z,1946,35.8
0.97,5,74.73,2018-05-12T10:02:52Z,1945,52.31
0.96,5,66.23,2018-05-12T10:01:00Z,1944,33.12
0.96,5,71.77,2018-05-12T10:00:17Z,1943,46.65
0.95,5,70.08,2018-05-12T09:49:49Z,1942,49.05
0.97,5,59.63,2018-05-12T09:48:58Z,1941,17.89
0.96,5,72.92,2018-05-12T09:34:35Z,1940,63.2
0.95,5,65.57,2018-05-12T09:33:40Z,1939,53.55
0.97,5,72.19,2018-05-12T09:30:45Z,1938,51.74
0.94,4,61.54,2018-05-12T09:29:57Z,1937,35.9
0.95,4,63.76,2018-05-12T09:29:10Z,1936,52.07
0.96,5,54.11,2018-05-12T09:26:36Z,1935,30.66
0.97,5,67.25,2018-05-12T08:47:35Z,1934,40.35
0.95,5,68.62,2018-05-12T08:46:35Z,1933,66.33
0.95,5,68.18,2018-05-12T08:44:35Z,1932,67.04
0.95,3,66.94,2018-05-12T07:13:52Z,1931,37.93
0.94,3,55.91,2018-05-12T07:12:38Z,1930,86.66
0.93,3,52.03,2018-05-12T07:10:19Z,1929,28.62
0.95,2,60.8,2018-05-12T07:08:49Z,1928,73.98
0.95,2,66.92,2018-05-12T07:06:51Z,1927,70.27
0.94,2,59.51,2018-05-12T07:05:23Z,1926,46.62
0.96,4,71.06,2018-05-12T06:56:47Z,1925,105.4
0.97,5,62.92,2018-05-12T06:55:07Z,1924,46.14
0.97,4,69.02,2018-05-12T06:53:49Z,1923,55.22
0.95,4,63,2018-05-12T06:52:37Z,1922,46.2
0.95,4,59.98,2018-05-12T06:48:44Z,1921,61.98
0.96,2,63.05,2018-05-12T06:46:43Z,1920,45.19
0.95,5,55.75,2018-05-12T06:45:19Z,1919,32.52
0.96,2,72.68,2018-05-12T06:44:18Z,1918,46.03
0.94,5,60.3,2018-05-12T06:43:28Z,1917,38.19
0.97,3,65.41,2018-05-12T04:44:54Z,1916,32.7
0.96,5,61.27,2018-05-12T04:42:59Z,1915,56.16
0.95,5,68.99,2018-05-12T04:41:33Z,1914,50.59
0.93,5,54.08,2018-05-12T04:40:21Z,1913,42.36
0.95,4,60.16,2018-05-12T04:38:51Z,1912,87.23
0.95,5,71.29,2018-05-10T09:26:50Z,1911,45.15
0.96,3,66.22,2018-05-10T09:15:32Z,1910,43.04
0.95,2,63.11,2018-05-10T09:12:45Z,1909,68.37
0.96,5,71.27,2018-05-10T09:08:32Z,1908,58.21
0.96,5,72.87,2018-05-10T09:03:51Z,1907,63.15
0.96,4,71.84,2018-05-10T09:01:26Z,1906,51.48
0.96,4,68.88,2018-05-10T09:00:40Z,1905,47.07
0.96,4,68.8,2018-05-10T08:59:14Z,1904,89.44
0.96,5,70.8,2018-05-10T08:57:42Z,1903,47.2
0.97,4,74.01,2018-05-10T08:40:20Z,1902,74.01
0.96,4,69.53,2018-05-07T13:30:13Z,1901,73
0.98,3,75.51,2018-05-07T13:28:33Z,1900,37.75
0.97,5,70.77,2018-05-07T13:27:50Z,1899,35.38
0.96,5,70.65,2018-05-07T13:27:05Z,1898,117.75
0.96,5,72.9,2018-05-07T13:25:07Z,1897,85.04
0.96,5,60.44,2018-05-07T13:23:36Z,1896,39.28
0.96,5,65.64,2018-05-07T13:18:42Z,1895,45.95
0.94,5,60.54,2018-05-07T13:17:39Z,1894,30.27
0.96,4,65.4,2018-05-07T13:06:14Z,1893,35.97
0.97,5,66.93,2018-05-07T12:59:07Z,1892,47.96
0.97,5,57.8,2018-05-07T12:57:18Z,1891,31.79
0.94,5,59.86,2018-05-07T12:56:27Z,1890,60.86
0.96,5,71.06,2018-05-07T12:52:04Z,1889,76.98
0.99,5,79.13,2018-05-07T12:48:45Z,1888,43.52
0.97,5,71.65,2018-05-07T12:47:03Z,1887,65.67
0.96,5,69.64,2018-05-07T12:45:50Z,1886,102.14
0.96,5,63.91,2018-05-07T12:44:21Z,1885,47.93
0.96,5,67.34,2018-05-07T12:42:01Z,1884,40.41
0.95,5,70.21,2018-05-07T12:41:20Z,1883,49.15
0.96,5,70.27,2018-05-07T10:55:27Z,1882,55.05
0.96,4,71.72,2018-05-07T10:54:33Z,1881,44.22
0.95,5,65.97,2018-05-07T10:53:46Z,1880,78.07
0.98,5,72.29,2018-05-07T10:52:30Z,1879,61.45
0.95,3,62.2,2018-05-07T10:50:43Z,1878,52.87
0.96,4,66.16,2018-05-07T10:48:41Z,1877,51.83
0.96,5,75.59,2018-05-07T10:47:02Z,1876,45.36
0.97,4,70,2018-05-07T10:46:26Z,1875,57.17
0.96,5,64.2,2018-05-07T10:45:25Z,1874,33.17
0.95,5,69.91,2018-05-07T10:44:41Z,1873,53.6
0.97,5,60.28,2018-05-07T10:43:58Z,1872,38.18
0.96,4,60.69,2018-05-07T10:42:07Z,1871,51.59
0.98,4,70.93,2018-05-07T10:37:34Z,1870,62.66
0.97,5,70.67,2018-05-07T09:08:21Z,1869,34.16
0.95,2,64.01,2018-05-07T09:07:38Z,1868,52.28
0.96,5,68.57,2018-05-07T08:03:20Z,1867,75.42
0.97,5,77.04,2018-05-07T08:02:08Z,1866,47.51
0.97,5,71.54,2018-05-07T08:01:26Z,1865,35.77
0.96,5,71.44,2018-05-05T10:06:20Z,1864,38.1
0.97,3,71.26,2018-05-05T10:04:56Z,1863,53.44
0.95,4,73.71,2018-05-05T10:02:58Z,1862,54.05
0.96,4,69.67,2018-05-05T10:00:04Z,1861,41.8
0.95,4,67.84,2018-05-05T09:58:19Z,1860,55.4
0.96,5,73.04,2018-05-05T09:57:28Z,1859,45.04
0.97,3,76.69,2018-05-05T09:55:05Z,1858,28.12
0.97,4,71.14,2018-05-05T09:51:19Z,1857,68.77
0.96,4,63.95,2018-05-05T09:50:06Z,1856,52.22
0.95,5,67.05,2018-05-05T09:48:29Z,1855,44.7
0.95,5,71.4,2018-05-05T09:46:18Z,1854,36.89
0.95,4,67.58,2018-05-05T09:45:44Z,1853,81.09
0.96,3,66.69,2018-05-05T09:44:27Z,1852,33.35
0.96,5,72.65,2018-05-05T09:42:57Z,1851,59.33
0.97,5,76.28,2018-05-05T09:39:59Z,1850,36.87
0.97,5,81.83,2018-05-05T09:36:40Z,1849,42.28
0.96,5,69.37,2018-05-05T09:29:34Z,1848,62.43
0.96,3,78.21,2018-05-05T09:22:02Z,1847,52.14
0.95,5,65.53,2018-05-05T09:20:07Z,1846,48.05
0.97,5,71.84,2018-05-05T09:18:17Z,1845,51.48
0.98,4,73.51,2018-05-05T09:16:22Z,1844,79.64
0.96,3,68.17,2018-05-05T09:15:16Z,1843,37.5
0.95,3,62.24,2018-05-05T09:13:38Z,1842,44.61
0.97,5,64.37,2018-05-05T09:12:33Z,1841,27.9
0.97,5,74.56,2018-05-05T09:11:21Z,1840,50.95
0.95,4,66.22,2018-05-05T09:10:26Z,1839,40.84
0.98,5,82.89,2018-05-05T09:08:55Z,1838,64.93
0.98,5,75,2018-05-05T09:08:06Z,1837,52.5
0.98,4,78.86,2018-05-05T09:07:15Z,1836,42.06
0.95,2,69.69,2018-05-05T09:05:45Z,1835,60.4
0.96,5,67.28,2018-05-05T09:04:31Z,1834,59.43
0.95,5,64.45,2018-05-05T09:03:28Z,1833,35.45
0.94,5,67.65,2018-05-05T09:02:39Z,1832,82.31
0.96,5,66.89,2018-05-05T09:01:04Z,1831,72.46
0.97,5,72.75,2018-05-05T08:59:46Z,1830,87.3
0.96,5,74.26,2018-05-05T08:58:26Z,1829,43.32
0.97,5,69.52,2018-05-05T08:55:13Z,1828,33.6
0.99,5,72.75,2018-05-05T08:52:04Z,1827,26.68
0.96,4,66.78,2018-05-05T08:51:34Z,1826,41.18
0.96,4,64.81,2018-05-05T08:50:29Z,1825,48.61
0.96,5,62.35,2018-05-05T08:49:20Z,1824,106
0.96,5,63.28,2018-05-05T08:47:04Z,1823,33.75
0.94,3,62.43,2018-05-05T08:06:03Z,1822,65.56
0.98,5,86.58,2018-05-05T08:04:17Z,1821,56.28
0.97,5,62.85,2018-05-05T08:03:31Z,1820,46.09
0.95,5,60.28,2018-05-05T08:02:40Z,1819,47.22
0.94,5,62.5,2018-05-05T08:01:36Z,1818,83.33
0.95,5,66.49,2018-05-05T07:59:33Z,1817,55.41
0.96,5,62.93,2018-05-05T07:58:27Z,1816,54.54
0.98,2,73.53,2018-05-05T07:57:30Z,1815,39.21
0.97,5,73.29,2018-05-05T07:54:52Z,1814,57.41
0.95,4,67.01,2018-05-05T07:52:50Z,1813,55.84
0.96,3,60.77,2018-05-05T07:51:56Z,1812,68.87
0.95,5,75.65,2018-05-05T07:50:25Z,1811,46.65
0.96,3,66.76,2018-05-05T07:49:43Z,1810,70.1
0.98,5,74.06,2018-05-05T07:48:27Z,1809,48.14
0.95,3,65.76,2018-05-05T07:46:36Z,1808,33.98
0.98,2,79.5,2018-05-05T07:45:25Z,1807,64.93
0.97,5,67.25,2018-05-05T07:44:32Z,1806,58.28
0.98,4,74.71,2018-05-05T07:43:32Z,1805,54.79
0.97,5,65.79,2018-05-05T07:26:03Z,1804,42.76
0.97,4,65.62,2018-05-05T07:19:52Z,1803,90.77
0.95,4,61.69,2018-05-05T07:18:18Z,1802,35.99
0.96,5,64.08,2018-05-05T07:17:29Z,1801,77.96
0.96,3,61.84,2018-05-05T07:15:59Z,1800,22.68
0.94,5,54.36,2018-05-05T07:12:25Z,1799,30.8
0.98,4,74.58,2018-05-05T07:11:23Z,1798,75.82
0.97,5,69.69,2018-05-05T07:08:07Z,1797,88.27
0.96,5,65.7,2018-05-05T07:05:04Z,1796,72.27
0.94,5,61.79,2018-05-05T07:02:58Z,1795,31.92
0.96,5,68.66,2018-05-05T07:02:01Z,1794,44.63
0.96,5,65.92,2018-05-05T07:00:51Z,1793,59.33
0.96,4,69.22,2018-05-05T06:59:32Z,1792,28.84
0.95,5,71.1,2018-05-05T06:58:59Z,1791,34.36
0.94,3,62.49,2018-05-05T06:58:10Z,1790,38.53
0.97,4,67.38,2018-05-05T06:56:20Z,1789,71.87
0.96,5,67.66,2018-05-05T06:55:06Z,1788,85.7
0.98,2,68.32,2018-05-05T06:53:47Z,1787,29.6
0.95,5,56.3,2018-05-05T06:53:03Z,1786,33.78
0.96,5,71.43,2018-05-05T06:52:09Z,1785,47.62
0.94,5,59.09,2018-05-05T06:51:16Z,1784,37.42
0.97,5,80.64,2018-05-05T06:49:01Z,1783,69.89
0.99,5,81.11,2018-05-05T06:47:58Z,1782,52.72
1,5,82.12,2018-05-05T06:45:37Z,1781,27.37
0.97,3,74.43,2018-05-05T06:45:05Z,1780,49.62
0.97,5,66.63,2018-05-05T06:44:16Z,1779,47.75
0.97,5,74.79,2018-05-05T06:43:13Z,1778,77.29
0.97,5,66.42,2018-05-05T06:42:06Z,1777,33.21
0.96,5,67.16,2018-05-05T06:41:25Z,1776,57.08
0.97,5,67.77,2018-05-05T06:40:25Z,1775,59.86
0.96,5,67.41,2018-05-05T06:39:21Z,1774,39.32
0.97,3,68.97,2018-05-05T06:37:55Z,1773,40.24
0.98,4,79.91,2018-05-05T06:37:09Z,1772,38.62
0.98,5,75.74,2018-05-05T06:36:38Z,1771,71.95
0.94,2,59.7,2018-04-30T08:05:32Z,1770,19.9
0.93,2,62.68,2018-04-30T08:02:44Z,1769,38.66
0.96,2,71.94,2018-04-30T08:00:11Z,1768,51.55
0.96,3,58.16,2018-04-30T07:58:57Z,1767,44.59
0.95,3,75.63,2018-04-30T07:57:31Z,1766,39.07
0.95,3,70.59,2018-04-30T07:56:40Z,1765,44.7
0.96,3,75.47,2018-04-30T07:55:28Z,1764,51.57
0.95,3,71.11,2018-04-30T07:54:17Z,1763,59.26
0.94,3,66.65,2018-04-30T07:53:06Z,1762,32.21
0.96,2,67.2,2018-04-30T07:52:03Z,1761,29.12
0.96,3,70.05,2018-04-30T07:51:08Z,1760,61.88
0.95,3,69.58,2018-04-30T07:49:54Z,1759,35.95
0.96,3,73.33,2018-04-30T07:48:37Z,1758,78.22
0.95,3,65.92,2018-04-30T07:47:15Z,1757,47.24
0.94,3,53.55,2018-04-30T07:46:08Z,1756,30.34
0.97,3,71.07,2018-04-30T07:44:57Z,1755,27.24
0.94,3,67.69,2018-04-30T07:44:03Z,1754,53.03
0.96,3,71.07,2018-04-30T07:42:31Z,1753,91.2
0.96,3,76.13,2018-04-30T07:40:44Z,1752,73.59
0.96,3,72.47,2018-04-30T07:39:23Z,1751,33.82
0.96,3,70.96,2018-04-30T07:38:25Z,1750,92.25
0.96,3,67.45,2018-04-30T07:36:52Z,1749,52.84
0.99,3,82.58,2018-04-30T07:35:33Z,1748,33.03
0.94,3,54.83,2018-04-30T07:34:49Z,1747,27.41
0.95,3,61.05,2018-04-30T07:33:31Z,1746,61.05
0.98,3,81.28,2018-04-30T07:31:57Z,1745,43.35
0.97,5,77.75,2018-04-30T07:04:35Z,1744,47.95
0.96,5,66.47,2018-04-30T07:03:52Z,1743,44.31
0.96,3,69.81,2018-04-30T07:02:03Z,1742,121
0.95,4,61.64,2018-04-30T07:00:17Z,1741,27.74
0.93,5,59.85,2018-04-30T06:59:32Z,1740,34.91
0.94,5,63.26,2018-04-30T06:58:41Z,1739,39.01
1,5,77.45,2018-04-30T06:57:54Z,1738,14.2
0.96,5,66.43,2018-04-30T06:57:18Z,1737,35.43
0.96,5,73.6,2018-04-30T06:56:17Z,1736,38.02
0.96,5,74.96,2018-04-30T06:55:15Z,1735,82.46
0.98,5,70.36,2018-04-30T06:53:29Z,1734,66.85
0.96,5,71.94,2018-04-30T06:52:23Z,1733,52.75
0.95,4,58.87,2018-04-30T06:50:51Z,1732,52.01
0.95,5,57.55,2018-04-30T06:49:35Z,1731,29.74
0.95,5,63.37,2018-04-30T06:48:47Z,1730,42.25
0.95,5,64.35,2018-04-30T06:48:02Z,1729,56.84
0.96,5,71.37,2018-04-30T06:46:14Z,1728,53.53
0.97,4,57.16,2018-04-30T06:45:05Z,1727,24.77
0.94,4,66.37,2018-04-30T06:43:11Z,1726,44.25
0.96,3,66.74,2018-04-30T06:19:49Z,1725,74.53
0.94,3,58.84,2018-04-30T06:18:09Z,1724,43.15
0.95,3,60.57,2018-04-30T06:16:43Z,1723,56.53
0.94,3,59.14,2018-04-30T06:14:52Z,1722,76.88
0.96,3,61.19,2018-04-30T06:12:36Z,1721,32.63
0.96,3,65.59,2018-04-30T06:11:12Z,1720,49.19
0.95,3,66.51,2018-04-30T06:09:44Z,1719,57.64
0.96,3,72.81,2018-04-30T06:08:24Z,1718,50.97
0.96,3,72.14,2018-04-30T06:07:13Z,1717,73.34
0.95,3,61.43,2018-04-30T06:05:46Z,1716,78.84
0.95,3,67.34,2018-04-30T06:03:48Z,1715,50.51
0.95,3,71.88,2018-04-30T06:02:27Z,1714,67.08
0.94,3,64.93,2018-04-30T06:00:55Z,1713,58.43
0.95,3,65.48,2018-04-30T05:59:20Z,1712,68.76
0.96,3,66.11,2018-04-30T05:57:45Z,1711,66.11
0.92,3,56.54,2018-04-30T05:56:23Z,1710,47.12
0.95,3,68.37,2018-04-30T05:54:52Z,1709,61.53
0.95,2,64.52,2018-04-30T05:53:12Z,1708,45.16
0.98,2,78.81,2018-04-30T05:51:18Z,1707,42.03
0.95,2,59.97,2018-04-30T05:50:24Z,1706,41.98
0.97,2,71.13,2018-04-30T05:48:35Z,1705,68.76
0.96,2,71.8,2018-04-30T05:47:05Z,1704,57.44
0.93,2,53.02,2018-04-30T05:45:51Z,1703,60.98
0.94,4,61.54,2018-04-30T05:42:33Z,1702,42.05
0.97,5,77.4,2018-04-30T05:41:29Z,1701,79.98
0.95,5,67.27,2018-04-30T05:40:30Z,1700,57.18
0.96,5,61.44,2018-04-30T05:39:05Z,1699,23.55
0.95,5,60.37,2018-04-30T05:38:22Z,1698,50.31
0.96,5,60.5,2018-04-30T05:37:23Z,1697,61.51
0.97,5,74.75,2018-04-26T09:48:36Z,1696,46.1
0.96,2,63.44,2018-04-26T09:47:50Z,1695,40.18
0.95,5,65.21,2018-04-26T09:42:34Z,1694,74.99
0.96,4,69.81,2018-04-17T07:42:37Z,1693,65.15
0.94,3,55.65,2018-04-17T07:41:36Z,1692,38.95
0.95,5,59.83,2018-04-17T07:37:29Z,1691,44.87
0.98,5,73.63,2018-04-17T07:36:14Z,1690,38.04
0.95,3,66.72,2018-04-17T07:34:45Z,1689,45.59
0.99,5,82.43,2018-04-17T07:32:45Z,1688,46.71
0.96,5,65.8,2018-04-17T07:32:07Z,1687,40.58
0.95,5,61.55,2018-04-17T07:31:15Z,1686,44.11
0.96,5,68.47,2018-04-17T07:30:09Z,1685,50.21
0.96,4,68.34,2018-04-17T07:29:07Z,1684,55.81
0.95,5,63.64,2018-04-17T07:28:09Z,1683,75.3
0.98,4,69.5,2018-04-17T07:26:32Z,1682,76.45
0.97,5,70.22,2018-04-17T07:25:24Z,1681,55
0.97,5,71.26,2018-04-17T07:24:26Z,1680,59.38
0.96,5,61.06,2018-04-17T07:23:30Z,1679,47.83
0.95,5,60.34,2018-04-17T07:21:56Z,1678,60.34
0.96,5,61.1,2018-04-17T07:20:25Z,1677,50.92
