accuracy,racers_num,wpm,time,game_num,points
0.98,4,96.79,2021-07-15T01:30:12Z,2477,59.69
0.98,5,95.97,2021-07-15T01:29:33Z,2476,78.37
1,5,104.59,2021-07-15T01:16:25Z,2475,61.01
0.99,5,109.74,2021-07-13T07:35:06Z,2474,98.76
0.99,5,99.69,2021-07-13T07:34:25Z,2473,61.48
0.98,4,104.12,2021-07-13T07:18:27Z,2472,98.92
0.98,5,94.59,2021-07-13T03:17:07Z,2471,105.63
0.98,5,96.83,2021-07-13T03:09:22Z,2470,62.94
0.98,5,87.35,2021-07-12T11:07:40Z,2469,53.86
0.96,4,78.35,2021-07-09T11:59:09Z,2468,49.62
0.99,5,106.26,2021-07-09T11:58:25Z,2467,70.84
1,5,123.37,2021-07-07T16:37:38Z,2466,82.24
0.99,5,114.24,2021-07-07T16:37:06Z,2465,100.91
0.98,5,100.56,2021-07-07T16:31:18Z,2464,70.39
0.97,5,100.91,2021-07-07T16:30:35Z,2463,80.73
0.98,5,100.9,2021-07-07T16:28:15Z,2462,121.07
0.99,5,107.63,2021-07-07T16:27:18Z,2461,84.31
0.98,5,95.2,2021-07-07T14:50:46Z,2460,284.02
1,5,110.71,2021-07-07T14:18:33Z,2459,83.03
0.99,5,103.67,2021-07-07T14:17:32Z,2458,120.95
0.97,5,96.05,2021-07-07T14:15:48Z,2457,60.83
0.98,5,99.78,2021-07-07T09:38:10Z,2456,113.08
0.98,4,101.47,2021-07-07T08:12:16Z,2455,81.17
0.98,5,101.45,2021-07-07T08:08:10Z,2454,67.63
0.99,4,100.8,2021-07-07T05:43:39Z,2453,85.68
0.97,5,85,2021-07-06T11:57:30Z,2452,73.67
0.99,5,82.89,2021-07-06T11:47:05Z,2451,52.5
0.98,5,90.32,2021-07-06T11:46:24Z,2450,118.93
0.99,5,106.26,2021-07-06T11:31:15Z,2449,92.1
0.99,5,98.95,2021-07-06T11:29:09Z,2448,57.72
0.99,5,97.89,2021-07-06T09:25:05Z,2447,55.47
0.99,5,106.49,2021-07-06T05:15:20Z,2446,92.29
0.98,5,104.43,2021-07-06T03:45:12Z,2445,90.5
0.98,5,100.47,2021-07-06T02:15:07Z,2444,82.05
0.98,5,94.46,2021-07-05T16:16:27Z,2443,56.67
0.99,5,111.69,2021-07-05T16:15:47Z,2442,72.6
0.98,5,102.76,2021-07-05T16:13:52Z,2441,123.32
1,5,111.4,2021-07-05T05:26:54Z,2440,66.84
0.98,5,99.74,2021-07-05T05:26:20Z,2439,74.8
0.99,4,103.69,2021-07-05T05:05:58Z,2438,63.94
1,5,118.25,2021-07-05T02:31:12Z,2437,55.18
0.99,5,100.24,2021-07-05T02:30:42Z,2436,68.5
0.98,5,91.36,2021-07-05T02:30:03Z,2435,80.7
0.99,5,101.83,2021-07-05T02:24:13Z,2434,67.88
